% time	cellId	IMSI	RNTI	scPrdStartFr	scPrdStartSf	schStartFr	schStartSf	currFr	currSf	mcs	TBS	psschRB	psschLen
2159	0	208	208	217	1	221	1	217	4	32	32647	17	8
2160	0	119	119	217	1	221	1	217	5	32	32647	32	8
2160	0	126	126	217	1	221	1	217	5	32	32647	32	8
2160	0	164	164	217	1	221	1	217	5	32	32647	2	8
2160	0	196	196	217	1	221	1	217	5	32	32647	2	8
2160	0	205	205	217	1	221	1	217	5	32	32647	2	8
2161	0	6	6	217	1	221	1	217	6	32	32647	32	8
2161	0	24	24	217	1	221	1	217	6	32	32647	2	8
2161	0	41	41	217	1	221	1	217	6	32	32647	32	8
2161	0	63	63	217	1	221	1	217	6	32	32647	17	8
2161	0	103	103	217	1	221	1	217	6	32	32647	17	8
2161	0	183	183	217	1	221	1	217	6	32	32647	2	8
2161	0	191	191	217	1	221	1	217	6	32	32647	17	8
2163	0	17	17	217	1	221	1	217	8	32	32647	2	8
2163	0	34	34	217	1	221	1	217	8	32	32647	32	8
2163	0	61	61	217	1	221	1	217	8	32	32647	2	8
2163	0	66	66	217	1	221	1	217	8	32	32647	32	8
2163	0	100	100	217	1	221	1	217	8	32	32647	17	8
2163	0	117	117	217	1	221	1	217	8	32	32647	32	8
2163	0	169	169	217	1	221	1	217	8	32	32647	17	8
2163	0	189	189	217	1	221	1	217	8	32	32647	2	8
2164	0	82	82	217	1	221	1	217	9	32	32647	32	8
2164	0	170	170	217	1	221	1	217	9	32	32647	32	8
2164	0	195	195	217	1	221	1	217	9	32	32647	17	8
2165	0	89	89	217	1	221	1	217	10	32	32647	32	8
2165	0	97	97	217	1	221	1	217	10	32	32647	32	8
2165	0	135	135	217	1	221	1	217	10	32	32647	32	8
2165	0	147	147	217	1	221	1	217	10	32	32647	17	8
2165	0	182	182	217	1	221	1	217	10	32	32647	32	8
2165	0	207	207	217	1	221	1	217	10	32	32647	17	8
2166	0	33	33	217	1	221	1	218	1	32	32647	2	8
2166	0	99	99	217	1	221	1	218	1	32	32647	32	8
2166	0	153	153	217	1	221	1	218	1	32	32647	32	8
2166	0	158	158	217	1	221	1	218	1	32	32647	32	8
2167	0	105	105	217	1	221	1	218	2	32	32647	17	8
2168	0	37	37	217	1	221	1	218	3	32	32647	17	8
2168	0	141	141	217	1	221	1	218	3	32	32647	32	8
2169	0	23	23	217	1	221	1	218	4	32	32647	17	8
2169	0	26	26	217	1	221	1	218	4	32	32647	32	8
2169	0	31	31	217	1	221	1	218	4	32	32647	17	8
2169	0	60	60	217	1	221	1	218	4	32	32647	17	8
2169	0	78	78	217	1	221	1	218	4	32	32647	2	8
2169	0	106	106	217	1	221	1	218	4	32	32647	2	8
2169	0	167	167	217	1	221	1	218	4	32	32647	17	8
2169	0	198	198	217	1	221	1	218	4	32	32647	17	8
2169	0	204	204	217	1	221	1	218	4	32	32647	32	8
2170	0	10	10	217	1	221	1	218	5	32	32647	17	8
2170	0	51	51	217	1	221	1	218	5	32	32647	2	8
2170	0	56	56	217	1	221	1	218	5	32	32647	32	8
2170	0	101	101	217	1	221	1	218	5	32	32647	32	8
2170	0	174	174	217	1	221	1	218	5	32	32647	17	8
2170	0	193	193	217	1	221	1	218	5	32	32647	32	8
2171	0	85	85	217	1	221	1	218	6	32	32647	17	8
2171	0	104	104	217	1	221	1	218	6	32	32647	2	8
2171	0	136	136	217	1	221	1	218	6	32	32647	32	8
2171	0	139	139	217	1	221	1	218	6	32	32647	32	8
2172	0	20	20	217	1	221	1	218	7	32	32647	17	8
2172	0	70	70	217	1	221	1	218	7	32	32647	17	8
2172	0	125	125	217	1	221	1	218	7	32	32647	17	8
2172	0	137	137	217	1	221	1	218	7	32	32647	32	8
2172	0	157	157	217	1	221	1	218	7	32	32647	17	8
2172	0	211	211	217	1	221	1	218	7	32	32647	17	8
2173	0	48	48	217	1	221	1	218	8	32	32647	17	8
2173	0	68	68	217	1	221	1	218	8	32	32647	17	8
2173	0	76	76	217	1	221	1	218	8	32	32647	17	8
2173	0	93	93	217	1	221	1	218	8	32	32647	32	8
2173	0	134	134	217	1	221	1	218	8	32	32647	2	8
2173	0	166	166	217	1	221	1	218	8	32	32647	17	8
2174	0	7	7	217	1	221	1	218	9	32	32647	32	8
2174	0	13	13	217	1	221	1	218	9	32	32647	2	8
2174	0	73	73	217	1	221	1	218	9	32	32647	32	8
2174	0	83	83	217	1	221	1	218	9	32	32647	17	8
2174	0	116	116	217	1	221	1	218	9	32	32647	32	8
2174	0	142	142	217	1	221	1	218	9	32	32647	2	8
2174	0	212	212	217	1	221	1	218	9	32	32647	32	8
2175	0	16	16	217	1	221	1	218	10	32	32647	17	8
2175	0	38	38	217	1	221	1	218	10	216	32647	2	8
2175	0	133	133	217	1	221	1	218	10	32	32647	32	8
2175	0	210	210	217	1	221	1	218	10	32	32647	32	8
2176	0	69	69	217	1	221	1	219	1	32	32647	32	8
2177	0	9	9	217	1	221	1	219	2	32	32647	32	8
2177	0	143	143	217	1	221	1	219	2	32	32647	17	8
2177	0	148	148	217	1	221	1	219	2	32	32647	2	8
2177	0	154	154	217	1	221	1	219	2	32	32647	32	8
2178	0	1	1	217	1	221	1	219	3	32	32647	17	8
2178	0	40	40	217	1	221	1	219	3	32	32647	2	8
2178	0	88	88	217	1	221	1	219	3	32	32647	17	8
2178	0	107	107	217	1	221	1	219	3	32	32647	2	8
2178	0	111	111	217	1	221	1	219	3	32	32647	2	8
2178	0	121	121	217	1	221	1	219	3	32	32647	2	8
2179	0	35	35	217	1	221	1	219	4	32	32647	17	8
2179	0	112	112	217	1	221	1	219	4	32	32647	2	8
2179	0	120	120	217	1	221	1	219	4	32	32647	2	8
2179	0	149	149	217	1	221	1	219	4	32	32647	32	8
2180	0	59	59	217	1	221	1	219	5	32	32647	32	8
2180	0	79	79	217	1	221	1	219	5	32	32647	2	8
2180	0	187	187	217	1	221	1	219	5	32	32647	32	8
2180	0	190	190	217	1	221	1	219	5	32	32647	17	8
2181	0	4	4	217	1	221	1	219	6	32	32647	17	8
2182	0	27	27	217	1	221	1	219	7	32	32647	32	8
2182	0	123	123	217	1	221	1	219	7	32	32647	2	8
2182	0	181	181	217	1	221	1	219	7	32	32647	2	8
2182	0	199	199	217	1	221	1	219	7	32	32647	32	8
2183	0	22	22	217	1	221	1	219	8	32	32647	2	8
2183	0	57	57	217	1	221	1	219	8	32	32647	2	8
2183	0	80	80	217	1	221	1	219	8	32	32647	2	8
2183	0	92	92	217	1	221	1	219	8	32	32647	2	8
2183	0	150	150	217	1	221	1	219	8	32	32647	17	8
2184	0	75	75	217	1	221	1	219	9	32	32647	17	8
2184	0	161	161	217	1	221	1	219	9	32	32647	2	8
2184	0	176	176	217	1	221	1	219	9	32	32647	2	8
2184	0	185	185	217	1	221	1	219	9	32	32647	17	8
2185	0	39	39	217	1	221	1	219	10	32	32647	2	8
2185	0	188	188	217	1	221	1	219	10	32	32647	2	8
2186	0	173	173	217	1	221	1	220	1	32	32647	32	8
2187	0	29	29	217	1	221	1	220	2	32	32647	2	8
2187	0	206	206	217	1	221	1	220	2	32	32647	32	8
2188	0	32	32	217	1	221	1	220	3	32	32647	2	8
2188	0	44	44	217	1	221	1	220	3	32	32647	17	8
2188	0	47	47	217	1	221	1	220	3	32	32647	17	8
2188	0	65	65	217	1	221	1	220	3	32	32647	32	8
2188	0	81	81	217	1	221	1	220	3	32	32647	32	8
2188	0	159	159	217	1	221	1	220	3	32	32647	17	8
2188	0	180	180	217	1	221	1	220	3	32	32647	32	8
2189	0	55	55	217	1	221	1	220	4	32	32647	2	8
2189	0	138	138	217	1	221	1	220	4	32	32647	2	8
2190	0	87	87	217	1	221	1	220	5	32	32647	17	8
2190	0	109	109	217	1	221	1	220	5	32	32647	32	8
2190	0	114	114	217	1	221	1	220	5	32	32647	32	8
2190	0	214	214	217	1	221	1	220	5	32	32647	32	8
2191	0	54	54	217	1	221	1	220	6	32	32647	32	8
2191	0	86	86	217	1	221	1	220	6	32	32647	17	8
2191	0	145	145	217	1	221	1	220	6	32	32647	17	8
2191	0	184	184	217	1	221	1	220	6	32	32647	32	8
2192	0	67	67	217	1	221	1	220	7	32	32647	17	8
2192	0	94	94	217	1	221	1	220	7	32	32647	2	8
2192	0	95	95	217	1	221	1	220	7	32	32647	17	8
2192	0	168	168	217	1	221	1	220	7	32	32647	17	8
2192	0	177	177	217	1	221	1	220	7	32	32647	32	8
2192	0	192	192	217	1	221	1	220	7	32	32647	32	8
2193	0	49	49	217	1	221	1	220	8	32	32647	17	8
2193	0	124	124	217	1	221	1	220	8	32	32647	17	8
2193	0	130	130	217	1	221	1	220	8	32	32647	32	8
2193	0	155	155	217	1	221	1	220	8	32	32647	32	8
2193	0	162	162	217	1	221	1	220	8	32	32647	2	8
2194	0	28	28	217	1	221	1	220	9	32	32647	2	8
2194	0	90	90	217	1	221	1	220	9	32	32647	32	8
2194	0	156	156	217	1	221	1	220	9	32	32647	32	8
2195	0	64	64	217	1	221	1	220	10	32	32647	17	8
2195	0	71	71	217	1	221	1	220	10	32	32647	2	8
2195	0	118	118	217	1	221	1	220	10	32	32647	2	8
2195	0	127	127	217	1	221	1	220	10	32	32647	17	8
2195	0	152	152	217	1	221	1	220	10	32	32647	32	8
2195	0	172	172	217	1	221	1	220	10	32	32647	17	8
2195	0	178	178	217	1	221	1	220	10	32	32647	17	8
2196	0	115	115	217	1	221	1	221	1	32	32647	17	8
2196	0	122	122	217	1	221	1	221	1	32	32647	32	8
2197	0	11	11	217	1	221	1	221	2	32	32647	2	8
2197	0	12	12	217	1	221	1	221	2	32	32647	2	8
2197	0	15	15	217	1	221	1	221	2	32	32647	17	8
2197	0	50	50	217	1	221	1	221	2	32	32647	2	8
2197	0	58	58	217	1	221	1	221	2	32	32647	32	8
2197	0	74	74	217	1	221	1	221	2	32	32647	17	8
2198	0	45	45	217	1	221	1	221	3	32	32647	17	8
2198	0	102	102	217	1	221	1	221	3	32	32647	2	8
2199	0	14	14	217	1	221	1	221	4	32	32647	2	8
2199	0	43	43	217	1	221	1	221	4	32	32647	17	8
2199	0	140	140	217	1	221	1	221	4	32	32647	32	8
2199	0	151	151	217	1	221	1	221	4	32	32647	17	8
2199	0	209	209	217	1	221	1	221	4	32	32647	17	8
2199	0	213	213	217	1	221	1	221	4	32	32647	32	8
2200	0	110	110	217	1	221	1	221	5	32	32647	2	8
2200	0	128	128	217	1	221	1	221	5	32	32647	2	8
2201	0	3	3	217	1	221	1	221	6	32	32647	17	8
2201	0	19	19	217	1	221	1	221	6	32	32647	17	8
2201	0	21	21	217	1	221	1	221	6	32	32647	32	8
2201	0	53	53	217	1	221	1	221	6	32	32647	32	8
2201	0	77	77	217	1	221	1	221	6	32	32647	32	8
2201	0	84	84	217	1	221	1	221	6	32	32647	2	8
2201	0	96	96	217	1	221	1	221	6	32	32647	17	8
2201	0	194	194	217	1	221	1	221	6	32	32647	2	8
2201	0	201	201	217	1	221	1	221	6	32	32647	32	8
2201	0	203	203	217	1	221	1	221	6	32	32647	17	8
2202	0	8	8	217	1	221	1	221	7	32	32647	32	8
2202	0	113	113	217	1	221	1	221	7	32	32647	32	8
2202	0	132	132	217	1	221	1	221	7	32	32647	2	8
2202	0	179	179	217	1	221	1	221	7	32	32647	32	8
2202	0	197	197	217	1	221	1	221	7	32	32647	17	8
2203	0	30	30	217	1	221	1	221	8	32	32647	32	8
2203	0	36	36	217	1	221	1	221	8	32	32647	2	8
2203	0	42	42	217	1	221	1	221	8	32	32647	32	8
2203	0	62	62	217	1	221	1	221	8	32	32647	32	8
2203	0	108	108	217	1	221	1	221	8	32	32647	32	8
2203	0	129	129	217	1	221	1	221	8	32	32647	2	8
2204	0	5	5	221	9	225	9	221	9	32	32647	32	8
2204	0	25	25	221	9	225	9	221	9	32	32647	17	8
2204	0	98	98	221	9	225	9	221	9	32	32647	17	8
2204	0	146	146	221	9	225	9	221	9	32	32647	2	8
2204	0	186	186	221	9	225	9	221	9	32	32647	2	8
2204	0	200	200	221	9	225	9	221	9	32	32647	17	8
2205	0	91	91	221	9	225	9	221	10	32	32647	2	8
2205	0	163	163	221	9	225	9	221	10	32	32647	17	8
2205	0	202	202	221	9	225	9	221	10	32	32647	17	8
2206	0	18	18	221	9	225	9	222	1	32	32647	32	8
2206	0	46	46	221	9	225	9	222	1	32	32647	2	8
2206	0	52	52	221	9	225	9	222	1	32	32647	2	8
2206	0	72	72	221	9	225	9	222	1	32	32647	17	8
2206	0	131	131	221	9	225	9	222	1	32	32647	17	8
2206	0	144	144	221	9	225	9	222	1	32	32647	17	8
2206	0	160	160	221	9	225	9	222	1	32	32647	2	8
2206	0	165	165	221	9	225	9	222	1	32	32647	32	8
2206	0	175	175	221	9	225	9	222	1	32	32647	17	8
2206	0	215	215	221	9	225	9	222	1	32	32647	17	8
2207	0	2	2	221	9	225	9	222	2	32	32647	17	8
2207	0	171	171	221	9	225	9	222	2	32	32647	17	8
2207	0	208	208	221	9	225	9	222	2	32	32647	17	8
2208	0	119	119	221	9	225	9	222	3	32	32647	32	8
2208	0	126	126	221	9	225	9	222	3	32	32647	32	8
2208	0	164	164	221	9	225	9	222	3	32	32647	2	8
2208	0	196	196	221	9	225	9	222	3	32	32647	2	8
2208	0	205	205	221	9	225	9	222	3	32	32647	2	8
2209	0	24	24	221	9	225	9	222	4	32	32647	2	8
2209	0	40	40	221	9	225	9	222	4	32	32647	32	8
2209	0	41	41	221	9	225	9	222	4	32	32647	32	8
2209	0	63	63	221	9	225	9	222	4	32	32647	17	8
2209	0	103	103	221	9	225	9	222	4	32	32647	17	8
2209	0	183	183	221	9	225	9	222	4	32	32647	2	8
2209	0	191	191	221	9	225	9	222	4	32	32647	17	8
2210	0	26	26	221	9	225	9	222	5	32	32647	2	8
2211	0	6	6	221	9	225	9	222	6	32	32647	17	8
2211	0	17	17	221	9	225	9	222	6	32	32647	2	8
2211	0	34	34	221	9	225	9	222	6	32	32647	32	8
2211	0	61	61	221	9	225	9	222	6	32	32647	2	8
2211	0	66	66	221	9	225	9	222	6	32	32647	32	8
2211	0	100	100	221	9	225	9	222	6	32	32647	17	8
2211	0	117	117	221	9	225	9	222	6	32	32647	32	8
2211	0	169	169	221	9	225	9	222	6	32	32647	17	8
2211	0	177	177	221	9	225	9	222	6	32	32647	2	8
2211	0	189	189	221	9	225	9	222	6	32	32647	2	8
2212	0	82	82	221	9	225	9	222	7	32	32647	32	8
2212	0	89	89	221	9	225	9	222	7	32	32647	17	8
2212	0	170	170	221	9	225	9	222	7	32	32647	32	8
2212	0	195	195	221	9	225	9	222	7	32	32647	17	8
2213	0	97	97	221	9	225	9	222	8	32	32647	32	8
2213	0	135	135	221	9	225	9	222	8	32	32647	32	8
2213	0	147	147	221	9	225	9	222	8	32	32647	17	8
2213	0	182	182	221	9	225	9	222	8	32	32647	32	8
2213	0	207	207	221	9	225	9	222	8	32	32647	17	8
2214	0	33	33	221	9	225	9	222	9	32	32647	2	8
2214	0	99	99	221	9	225	9	222	9	32	32647	32	8
2214	0	153	153	221	9	225	9	222	9	32	32647	32	8
2214	0	158	158	221	9	225	9	222	9	32	32647	32	8
2215	0	105	105	221	9	225	9	222	10	32	32647	17	8
2216	0	37	37	221	9	225	9	223	1	32	32647	17	8
2216	0	141	141	221	9	225	9	223	1	32	32647	32	8
2217	0	23	23	221	9	225	9	223	2	32	32647	17	8
2217	0	31	31	221	9	225	9	223	2	32	32647	17	8
2217	0	60	60	221	9	225	9	223	2	32	32647	17	8
2217	0	78	78	221	9	225	9	223	2	32	32647	2	8
2217	0	106	106	221	9	225	9	223	2	32	32647	2	8
2217	0	167	167	221	9	225	9	223	2	32	32647	17	8
2217	0	198	198	221	9	225	9	223	2	32	32647	17	8
2217	0	204	204	221	9	225	9	223	2	32	32647	32	8
2218	0	10	10	221	9	225	9	223	3	32	32647	17	8
2218	0	51	51	221	9	225	9	223	3	32	32647	2	8
2218	0	56	56	221	9	225	9	223	3	32	32647	32	8
2218	0	101	101	221	9	225	9	223	3	32	32647	32	8
2218	0	193	193	221	9	225	9	223	3	32	32647	32	8
2219	0	85	85	221	9	225	9	223	4	32	32647	17	8
2219	0	104	104	221	9	225	9	223	4	32	32647	2	8
2219	0	136	136	221	9	225	9	223	4	32	32647	32	8
2219	0	139	139	221	9	225	9	223	4	32	32647	32	8
2220	0	20	20	221	9	225	9	223	5	32	32647	17	8
2220	0	125	125	221	9	225	9	223	5	32	32647	17	8
2220	0	137	137	221	9	225	9	223	5	32	32647	32	8
2220	0	211	211	221	9	225	9	223	5	32	32647	17	8
2221	0	48	48	221	9	225	9	223	6	32	32647	17	8
2221	0	68	68	221	9	225	9	223	6	32	32647	17	8
2221	0	76	76	221	9	225	9	223	6	32	32647	17	8
2221	0	93	93	221	9	225	9	223	6	32	32647	32	8
2221	0	134	134	221	9	225	9	223	6	32	32647	2	8
2221	0	166	166	221	9	225	9	223	6	32	32647	17	8
2222	0	7	7	221	9	225	9	223	7	32	32647	32	8
2222	0	13	13	221	9	225	9	223	7	32	32647	2	8
2222	0	73	73	221	9	225	9	223	7	32	32647	32	8
2222	0	83	83	221	9	225	9	223	7	32	32647	17	8
2222	0	116	116	221	9	225	9	223	7	32	32647	32	8
2222	0	142	142	221	9	225	9	223	7	32	32647	2	8
2222	0	212	212	221	9	225	9	223	7	32	32647	32	8
2223	0	16	16	221	9	225	9	223	8	32	32647	17	8
2223	0	38	38	221	9	225	9	223	8	216	32647	2	8
2223	0	133	133	221	9	225	9	223	8	32	32647	32	8
2223	0	210	210	221	9	225	9	223	8	32	32647	32	8
2224	0	69	69	221	9	225	9	223	9	32	32647	32	8
2224	0	201	201	221	9	225	9	223	9	32	32647	17	8
2225	0	9	9	221	9	225	9	223	10	32	32647	32	8
2225	0	70	70	221	9	225	9	223	10	32	32647	32	8
2225	0	143	143	221	9	225	9	223	10	32	32647	17	8
2225	0	148	148	221	9	225	9	223	10	32	32647	2	8
2225	0	154	154	221	9	225	9	223	10	32	32647	32	8
2225	0	157	157	221	9	225	9	223	10	32	32647	32	8
2226	0	1	1	221	9	225	9	224	1	32	32647	17	8
2226	0	88	88	221	9	225	9	224	1	32	32647	17	8
2226	0	107	107	221	9	225	9	224	1	32	32647	2	8
2226	0	111	111	221	9	225	9	224	1	32	32647	2	8
2226	0	121	121	221	9	225	9	224	1	32	32647	2	8
2227	0	35	35	221	9	225	9	224	2	32	32647	17	8
2227	0	112	112	221	9	225	9	224	2	32	32647	2	8
2227	0	120	120	221	9	225	9	224	2	32	32647	2	8
2227	0	149	149	221	9	225	9	224	2	32	32647	32	8
2228	0	79	79	221	9	225	9	224	3	32	32647	2	8
2228	0	187	187	221	9	225	9	224	3	32	32647	32	8
2228	0	190	190	221	9	225	9	224	3	32	32647	17	8
2230	0	27	27	221	9	225	9	224	5	32	32647	32	8
2230	0	123	123	221	9	225	9	224	5	32	32647	2	8
2230	0	181	181	221	9	225	9	224	5	32	32647	2	8
2230	0	199	199	221	9	225	9	224	5	32	32647	32	8
2231	0	22	22	221	9	225	9	224	6	32	32647	2	8
2231	0	57	57	221	9	225	9	224	6	32	32647	2	8
2231	0	80	80	221	9	225	9	224	6	32	32647	2	8
2231	0	92	92	221	9	225	9	224	6	32	32647	2	8
2231	0	150	150	221	9	225	9	224	6	32	32647	17	8
2232	0	75	75	221	9	225	9	224	7	32	32647	17	8
2232	0	161	161	221	9	225	9	224	7	32	32647	2	8
2232	0	176	176	221	9	225	9	224	7	32	32647	2	8
2232	0	185	185	221	9	225	9	224	7	32	32647	17	8
2233	0	39	39	221	9	225	9	224	8	32	32647	2	8
2233	0	188	188	221	9	225	9	224	8	32	32647	2	8
2234	0	173	173	221	9	225	9	224	9	32	32647	32	8
2235	0	29	29	221	9	225	9	224	10	32	32647	2	8
2235	0	206	206	221	9	225	9	224	10	32	32647	32	8
2236	0	44	44	221	9	225	9	225	1	32	32647	17	8
2236	0	47	47	221	9	225	9	225	1	32	32647	17	8
2236	0	65	65	221	9	225	9	225	1	32	32647	32	8
2236	0	81	81	221	9	225	9	225	1	32	32647	32	8
2236	0	159	159	221	9	225	9	225	1	32	32647	17	8
2236	0	180	180	221	9	225	9	225	1	32	32647	32	8
2237	0	55	55	221	9	225	9	225	2	32	32647	2	8
2237	0	59	59	221	9	225	9	225	2	32	32647	32	8
2237	0	138	138	221	9	225	9	225	2	32	32647	2	8
2238	0	87	87	221	9	225	9	225	3	32	32647	17	8
2238	0	109	109	221	9	225	9	225	3	32	32647	32	8
2238	0	114	114	221	9	225	9	225	3	32	32647	32	8
2238	0	214	214	221	9	225	9	225	3	32	32647	32	8
2239	0	54	54	221	9	225	9	225	4	32	32647	32	8
2239	0	86	86	221	9	225	9	225	4	32	32647	17	8
2239	0	145	145	221	9	225	9	225	4	32	32647	17	8
2239	0	174	174	221	9	225	9	225	4	32	32647	32	8
2239	0	184	184	221	9	225	9	225	4	32	32647	32	8
2240	0	19	19	221	9	225	9	225	5	32	32647	17	8
2240	0	67	67	221	9	225	9	225	5	32	32647	17	8
2240	0	94	94	221	9	225	9	225	5	32	32647	2	8
2240	0	95	95	221	9	225	9	225	5	32	32647	17	8
2240	0	168	168	221	9	225	9	225	5	32	32647	17	8
2240	0	192	192	221	9	225	9	225	5	32	32647	32	8
2241	0	49	49	221	9	225	9	225	6	32	32647	17	8
2241	0	124	124	221	9	225	9	225	6	32	32647	17	8
2241	0	130	130	221	9	225	9	225	6	32	32647	32	8
2241	0	155	155	221	9	225	9	225	6	32	32647	32	8
2241	0	162	162	221	9	225	9	225	6	32	32647	2	8
2242	0	28	28	221	9	225	9	225	7	32	32647	2	8
2242	0	90	90	221	9	225	9	225	7	32	32647	32	8
2242	0	156	156	221	9	225	9	225	7	32	32647	32	8
2243	0	64	64	221	9	225	9	225	8	32	32647	17	8
2243	0	71	71	221	9	225	9	225	8	32	32647	2	8
2243	0	118	118	221	9	225	9	225	8	32	32647	2	8
2243	0	127	127	221	9	225	9	225	8	32	32647	17	8
2243	0	152	152	221	9	225	9	225	8	32	32647	32	8
2243	0	172	172	221	9	225	9	225	8	32	32647	17	8
2243	0	178	178	221	9	225	9	225	8	32	32647	17	8
2244	0	115	115	221	9	225	9	225	9	32	32647	17	8
2244	0	122	122	221	9	225	9	225	9	32	32647	32	8
2245	0	11	11	221	9	225	9	225	10	32	32647	2	8
2245	0	12	12	221	9	225	9	225	10	32	32647	2	8
2245	0	15	15	221	9	225	9	225	10	32	32647	17	8
2245	0	32	32	221	9	225	9	225	10	32	32647	2	8
2245	0	50	50	221	9	225	9	225	10	32	32647	2	8
2245	0	58	58	221	9	225	9	225	10	32	32647	32	8
2245	0	74	74	221	9	225	9	225	10	32	32647	17	8
2246	0	45	45	221	9	225	9	226	1	32	32647	17	8
2246	0	102	102	221	9	225	9	226	1	32	32647	2	8
2247	0	14	14	221	9	225	9	226	2	32	32647	2	8
2247	0	43	43	221	9	225	9	226	2	32	32647	17	8
2247	0	140	140	221	9	225	9	226	2	32	32647	32	8
2247	0	151	151	221	9	225	9	226	2	32	32647	17	8
2247	0	209	209	221	9	225	9	226	2	32	32647	17	8
2247	0	213	213	221	9	225	9	226	2	32	32647	32	8
2248	0	110	110	221	9	225	9	226	3	32	32647	2	8
2248	0	128	128	221	9	225	9	226	3	32	32647	2	8
2249	0	3	3	221	9	225	9	226	4	32	32647	17	8
2249	0	21	21	221	9	225	9	226	4	32	32647	32	8
2249	0	53	53	221	9	225	9	226	4	32	32647	32	8
2249	0	77	77	221	9	225	9	226	4	32	32647	32	8
2249	0	84	84	221	9	225	9	226	4	32	32647	2	8
2249	0	96	96	221	9	225	9	226	4	32	32647	17	8
2249	0	194	194	221	9	225	9	226	4	32	32647	2	8
2249	0	203	203	221	9	225	9	226	4	32	32647	17	8
2250	0	4	4	221	9	225	9	226	5	32	32647	2	8
2250	0	8	8	221	9	225	9	226	5	32	32647	32	8
2250	0	113	113	221	9	225	9	226	5	32	32647	32	8
2250	0	132	132	221	9	225	9	226	5	32	32647	2	8
2250	0	179	179	221	9	225	9	226	5	32	32647	32	8
2250	0	197	197	221	9	225	9	226	5	32	32647	17	8
2251	0	30	30	221	9	225	9	226	6	32	32647	32	8
2251	0	36	36	221	9	225	9	226	6	32	32647	2	8
2251	0	42	42	221	9	225	9	226	6	32	32647	32	8
2251	0	62	62	221	9	225	9	226	6	32	32647	32	8
2251	0	108	108	221	9	225	9	226	6	32	32647	32	8
2251	0	129	129	221	9	225	9	226	6	32	32647	2	8
2252	0	5	5	226	7	230	7	226	7	32	32647	32	8
2252	0	25	25	226	7	230	7	226	7	32	32647	17	8
2252	0	98	98	226	7	230	7	226	7	32	32647	17	8
2252	0	146	146	226	7	230	7	226	7	32	32647	2	8
2252	0	186	186	226	7	230	7	226	7	32	32647	2	8
2252	0	200	200	226	7	230	7	226	7	32	32647	17	8
2253	0	91	91	226	7	230	7	226	8	32	32647	2	8
2253	0	163	163	226	7	230	7	226	8	32	32647	17	8
2253	0	202	202	226	7	230	7	226	8	32	32647	17	8
2254	0	18	18	226	7	230	7	226	9	32	32647	32	8
2254	0	52	52	226	7	230	7	226	9	32	32647	2	8
2254	0	72	72	226	7	230	7	226	9	32	32647	17	8
2254	0	131	131	226	7	230	7	226	9	32	32647	17	8
2254	0	144	144	226	7	230	7	226	9	32	32647	17	8
2254	0	160	160	226	7	230	7	226	9	32	32647	2	8
2254	0	165	165	226	7	230	7	226	9	32	32647	32	8
2254	0	175	175	226	7	230	7	226	9	32	32647	17	8
2254	0	215	215	226	7	230	7	226	9	32	32647	17	8
2255	0	208	208	226	7	230	7	226	10	32	32647	17	8
2256	0	126	126	226	7	230	7	227	1	32	32647	32	8
2256	0	196	196	226	7	230	7	227	1	32	32647	2	8
2256	0	198	198	226	7	230	7	227	1	32	32647	17	8
2256	0	205	205	226	7	230	7	227	1	32	32647	2	8
2257	0	24	24	226	7	230	7	227	2	32	32647	2	8
2257	0	40	40	226	7	230	7	227	2	32	32647	32	8
2257	0	41	41	226	7	230	7	227	2	32	32647	32	8
2257	0	63	63	226	7	230	7	227	2	32	32647	17	8
2257	0	103	103	226	7	230	7	227	2	32	32647	17	8
2257	0	183	183	226	7	230	7	227	2	32	32647	2	8
2257	0	191	191	226	7	230	7	227	2	32	32647	17	8
2258	0	26	26	226	7	230	7	227	3	32	32647	2	8
2259	0	6	6	226	7	230	7	227	4	32	32647	17	8
2259	0	17	17	226	7	230	7	227	4	32	32647	2	8
2259	0	34	34	226	7	230	7	227	4	32	32647	32	8
2259	0	61	61	226	7	230	7	227	4	32	32647	2	8
2259	0	66	66	226	7	230	7	227	4	32	32647	32	8
2259	0	100	100	226	7	230	7	227	4	32	32647	17	8
2259	0	117	117	226	7	230	7	227	4	32	32647	32	8
2259	0	169	169	226	7	230	7	227	4	32	32647	17	8
2259	0	177	177	226	7	230	7	227	4	32	32647	2	8
2259	0	189	189	226	7	230	7	227	4	32	32647	2	8
2260	0	82	82	226	7	230	7	227	5	32	32647	32	8
2260	0	89	89	226	7	230	7	227	5	32	32647	17	8
2260	0	164	164	226	7	230	7	227	5	32	32647	17	8
2260	0	170	170	226	7	230	7	227	5	32	32647	32	8
2260	0	195	195	226	7	230	7	227	5	32	32647	17	8
2261	0	97	97	226	7	230	7	227	6	32	32647	32	8
2261	0	135	135	226	7	230	7	227	6	32	32647	32	8
2261	0	139	139	226	7	230	7	227	6	32	32647	2	8
2261	0	155	155	226	7	230	7	227	6	32	32647	32	8
2261	0	182	182	226	7	230	7	227	6	32	32647	32	8
2261	0	207	207	226	7	230	7	227	6	32	32647	17	8
2262	0	33	33	226	7	230	7	227	7	32	32647	2	8
2262	0	99	99	226	7	230	7	227	7	32	32647	32	8
2262	0	153	153	226	7	230	7	227	7	32	32647	32	8
